Episode no = 100; won: False; iter_time_steps = 29; Q(s,a) = -0.7007738802673569; score = -508.0; mean_score/100_episodes = -461.72; reward = -506.0; mean_reward/100_episodes = -452.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 14:29:25
Episode no = 110100; won: False; iter_time_steps = 14; Q(s,a) = 193.92992738851694; score = -383.0; mean_score/100_episodes = -86.97; reward = -370.0; mean_reward/100_episodes = -109.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 17:48:47
Episode no = 110200; won: False; iter_time_steps = 15; Q(s,a) = 194.12285631524682; score = -384.0; mean_score/100_episodes = -33.94; reward = -371.0; mean_reward/100_episodes = -64.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 17:50:29
Episode no = 110300; won: False; iter_time_steps = 29; Q(s,a) = 194.04799386548345; score = -258.0; mean_score/100_episodes = -1.31; reward = -220.0; mean_reward/100_episodes = -36.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 17:52:07
Episode no = 110400; won: False; iter_time_steps = 70; Q(s,a) = 196.3715971967694; score = 361.0; mean_score/100_episodes = -54.28; reward = 94.0; mean_reward/100_episodes = -84.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 17:53:39
Episode no = 110500; won: False; iter_time_steps = 21; Q(s,a) = 195.1720655394405; score = -340.0; mean_score/100_episodes = 5.21; reward = -322.0; mean_reward/100_episodes = -32.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 17:55:40
Episode no = 110600; won: False; iter_time_steps = 121; Q(s,a) = 196.74008809988808; score = 180.0; mean_score/100_episodes = -20.67; reward = 91.0; mean_reward/100_episodes = -49.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 17:57:17
Episode no = 110700; won: False; iter_time_steps = 10; Q(s,a) = 195.73937352161255; score = -419.0; mean_score/100_episodes = 22.42; reward = -410.0; mean_reward/100_episodes = -12.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 17:59:13
Episode no = 110800; won: False; iter_time_steps = 208; Q(s,a) = 194.44758833237273; score = 593.0; mean_score/100_episodes = -1.72; reward = 374.0; mean_reward/100_episodes = -29.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-21 18:01:06
Episode no = 110900; won: False; iter_time_steps = 412; Q(s,a) = 194.0325343134801; score = -311.0; mean_score/100_episodes = -22.46; reward = -251.0; mean_reward/100_episodes = -33.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:02:55
Episode no = 111000; won: False; iter_time_steps = 31; Q(s,a) = 194.826846811852; score = -230.0; mean_score/100_episodes = -38.86; reward = -200.0; mean_reward/100_episodes = -67.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:04:39
Episode no = 111100; won: False; iter_time_steps = 15; Q(s,a) = 193.50695986745546; score = -404.0; mean_score/100_episodes = -29.58; reward = -404.0; mean_reward/100_episodes = -58.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:06:24
Episode no = 111200; won: False; iter_time_steps = 482; Q(s,a) = 195.87105782891985; score = 169.0; mean_score/100_episodes = -14.93; reward = 115.0; mean_reward/100_episodes = -44.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:08:00
Episode no = 111300; won: False; iter_time_steps = 13; Q(s,a) = 194.20496566189834; score = -402.0; mean_score/100_episodes = -28.02; reward = -402.0; mean_reward/100_episodes = -53.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:09:44
Episode no = 111400; won: False; iter_time_steps = 122; Q(s,a) = 195.80046559680173; score = 59.0; mean_score/100_episodes = 1.94; reward = -53.0; mean_reward/100_episodes = -31.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:11:22
Episode no = 111500; won: False; iter_time_steps = 214; Q(s,a) = 194.6739728944787; score = -103.0; mean_score/100_episodes = 29.56; reward = -42.0; mean_reward/100_episodes = -2.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:13:06
Episode no = 111600; won: False; iter_time_steps = 220; Q(s,a) = 196.13595948153653; score = 271.0; mean_score/100_episodes = 60.59; reward = 201.0; mean_reward/100_episodes = -5.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:14:43
Episode no = 111700; won: False; iter_time_steps = 36; Q(s,a) = 193.62649221588046; score = -235.0; mean_score/100_episodes = -60.37; reward = -194.0; mean_reward/100_episodes = -68.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:16:05
Episode no = 111800; won: False; iter_time_steps = 93; Q(s,a) = 194.39938869067493; score = -192.0; mean_score/100_episodes = -12.03; reward = -152.0; mean_reward/100_episodes = -42.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:17:40
Episode no = 111900; won: False; iter_time_steps = 54; Q(s,a) = 193.26630920248286; score = -83.0; mean_score/100_episodes = 1.28; reward = -36.0; mean_reward/100_episodes = -21.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:19:30
Episode no = 112000; won: False; iter_time_steps = 18; Q(s,a) = 193.10255648323448; score = -367.0; mean_score/100_episodes = 10.67; reward = -352.0; mean_reward/100_episodes = -29.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-21 18:21:08
Episode no = 112100; won: False; iter_time_steps = 253; Q(s,a) = 195.2023837077166; score = 188.0; mean_score/100_episodes = -35.0; reward = 102.0; mean_reward/100_episodes = -63.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:22:58
Episode no = 112200; won: False; iter_time_steps = 291; Q(s,a) = 193.31912526509376; score = -220.0; mean_score/100_episodes = -34.6; reward = -163.0; mean_reward/100_episodes = -63.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:24:28
Episode no = 112300; won: False; iter_time_steps = 19; Q(s,a) = 194.47958732310474; score = -398.0; mean_score/100_episodes = -59.35; reward = -386.0; mean_reward/100_episodes = -72.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:25:51
Episode no = 112400; won: False; iter_time_steps = 228; Q(s,a) = 195.09259697453095; score = 33.0; mean_score/100_episodes = -63.77; reward = 109.0; mean_reward/100_episodes = -99.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:27:09
Episode no = 112500; won: False; iter_time_steps = 397; Q(s,a) = 195.21362068602883; score = 264.0; mean_score/100_episodes = -84.01; reward = 211.0; mean_reward/100_episodes = -104.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:28:35
Episode no = 112600; won: False; iter_time_steps = 120; Q(s,a) = 220.8643101900787; score = 381.0; mean_score/100_episodes = -35.51; reward = 121.0; mean_reward/100_episodes = -69.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:30:01
Episode no = 112700; won: False; iter_time_steps = 143; Q(s,a) = 195.84755746440618; score = -32.0; mean_score/100_episodes = 0.34; reward = 29.0; mean_reward/100_episodes = -39.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:31:48
Episode no = 112800; won: False; iter_time_steps = 67; Q(s,a) = 195.1725894684701; score = 104.0; mean_score/100_episodes = 37.24; reward = 13.0; mean_reward/100_episodes = -11.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:33:35
Episode no = 112900; won: False; iter_time_steps = 35; Q(s,a) = 194.55136819704597; score = -274.0; mean_score/100_episodes = -11.81; reward = -248.0; mean_reward/100_episodes = -54.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:35:03
Episode no = 113000; won: False; iter_time_steps = 170; Q(s,a) = 195.75989981222992; score = -99.0; mean_score/100_episodes = 60.71; reward = -42.0; mean_reward/100_episodes = 8.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:36:40
Episode no = 113100; won: False; iter_time_steps = 13; Q(s,a) = 194.2489515772312; score = -402.0; mean_score/100_episodes = 21.64; reward = -391.0; mean_reward/100_episodes = -12.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:38:04
Episode no = 113200; won: False; iter_time_steps = 358; Q(s,a) = 203.10180305154324; score = 63.0; mean_score/100_episodes = 37.53; reward = 155.0; mean_reward/100_episodes = -2.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:39:43
Episode no = 113300; won: False; iter_time_steps = 22; Q(s,a) = 194.36962084878027; score = -311.0; mean_score/100_episodes = -26.51; reward = -290.0; mean_reward/100_episodes = -63.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:41:29
Episode no = 113400; won: False; iter_time_steps = 210; Q(s,a) = 195.2432603462891; score = 31.0; mean_score/100_episodes = -47.78; reward = -64.0; mean_reward/100_episodes = -67.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:43:14
Episode no = 113500; won: False; iter_time_steps = 29; Q(s,a) = 222.7365693365935; score = -88.0; mean_score/100_episodes = 3.52; reward = -213.0; mean_reward/100_episodes = -25.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:44:50
Episode no = 113600; won: False; iter_time_steps = 180; Q(s,a) = 198.7245541993609; score = 541.0; mean_score/100_episodes = -29.77; reward = 303.0; mean_reward/100_episodes = -55.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:46:31
Episode no = 113700; won: False; iter_time_steps = 245; Q(s,a) = 197.3252470606029; score = 36.0; mean_score/100_episodes = -38.87; reward = 114.0; mean_reward/100_episodes = -55.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-21 18:48:06
Episode no = 113800; won: False; iter_time_steps = 102; Q(s,a) = 198.2536458411692; score = -181.0; mean_score/100_episodes = -73.62; reward = -139.0; mean_reward/100_episodes = -98.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:49:23
Episode no = 113900; won: False; iter_time_steps = 108; Q(s,a) = 194.963633891669; score = -97.0; mean_score/100_episodes = -62.4; reward = -46.0; mean_reward/100_episodes = -72.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:50:46
Episode no = 114000; won: False; iter_time_steps = 349; Q(s,a) = 196.96007197792974; score = 192.0; mean_score/100_episodes = -3.23; reward = 116.0; mean_reward/100_episodes = -29.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 18:52:24
Episode no = 114100; won: False; iter_time_steps = 21; Q(s,a) = 195.40263032647803; score = -340.0; mean_score/100_episodes = -8.42; reward = -322.0; mean_reward/100_episodes = -29.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-21 18:54:14
Episode no = 114200; won: False; iter_time_steps = 172; Q(s,a) = 196.6958164456489; score = -131.0; mean_score/100_episodes = -95.42; reward = -77.0; mean_reward/100_episodes = -102.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 18:55:34
Episode no = 114300; won: False; iter_time_steps = 16; Q(s,a) = 194.710553902873; score = -365.0; mean_score/100_episodes = 5.63; reward = -350.0; mean_reward/100_episodes = -37.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:57:19
Episode no = 114400; won: False; iter_time_steps = 127; Q(s,a) = 196.2459395170399; score = -106.0; mean_score/100_episodes = -67.31; reward = -54.0; mean_reward/100_episodes = -91.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 18:59:00
Episode no = 114500; won: False; iter_time_steps = 23; Q(s,a) = 196.30328281355958; score = -322.0; mean_score/100_episodes = -70.36; reward = -291.0; mean_reward/100_episodes = -94.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-21 19:00:24
Episode no = 114600; won: False; iter_time_steps = 136; Q(s,a) = 223.622649250886; score = 725.0; mean_score/100_episodes = -0.34; reward = 354.0; mean_reward/100_episodes = -40.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 19:02:03
Episode no = 114700; won: False; iter_time_steps = 33; Q(s,a) = 194.37643371476793; score = -232.0; mean_score/100_episodes = -62.28; reward = -202.0; mean_reward/100_episodes = -83.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 19:03:42
Episode no = 114800; won: False; iter_time_steps = 166; Q(s,a) = 195.1291896666678; score = 385.0; mean_score/100_episodes = 18.28; reward = 321.0; mean_reward/100_episodes = -17.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 19:05:12
Episode no = 114900; won: False; iter_time_steps = 25; Q(s,a) = 195.1509439466886; score = -294.0; mean_score/100_episodes = -54.9; reward = -271.0; mean_reward/100_episodes = -88.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 19:07:03
Episode no = 115000; won: False; iter_time_steps = 59; Q(s,a) = 197.86995523603943; score = 2.0; mean_score/100_episodes = -79.58; reward = 58.0; mean_reward/100_episodes = -90.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 19:08:43
Episode no = 115100; won: False; iter_time_steps = 140; Q(s,a) = 199.88792289219398; score = 171.0; mean_score/100_episodes = -80.19; reward = 83.0; mean_reward/100_episodes = -86.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-21 19:10:09
Episode no = 115200; won: False; iter_time_steps = 19; Q(s,a) = 196.64595980478094; score = -358.0; mean_score/100_episodes = 20.58; reward = -342.0; mean_reward/100_episodes = -11.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-21 19:11:48
Episode no = 115300; won: False; iter_time_steps = 30; Q(s,a) = 195.26600461675247; score = -279.0; mean_score/100_episodes = -78.5; reward = -254.0; mean_reward/100_episodes = -89.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-21 19:13:16
