Episode no = 100; won: False; iter_time_steps = 62; Q(s,a) = -0.7413849034986374; score = -441.0; mean_score/100_episodes = -466.51; reward = -429.0; mean_reward/100_episodes = -457.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:31:01
Episode no = 81800; won: False; iter_time_steps = 57; Q(s,a) = 225.6864762244408; score = 374.0; mean_score/100_episodes = 1008.76; reward = 118.0; mean_reward/100_episodes = 601.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 13:27:13
Episode no = 81900; won: False; iter_time_steps = 99; Q(s,a) = 244.6292819917234; score = 812.0; mean_score/100_episodes = 1040.32; reward = 464.0; mean_reward/100_episodes = 616.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 13:29:10
Episode no = 82000; won: False; iter_time_steps = 38; Q(s,a) = 232.01449535875432; score = 213.0; mean_score/100_episodes = 1058.82; reward = -72.0; mean_reward/100_episodes = 655.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 13:31:11
Episode no = 82100; won: True; iter_time_steps = 131; Q(s,a) = 648.0095065774163; score = 1740.0; mean_score/100_episodes = 1207.91; reward = 1128.0; mean_reward/100_episodes = 730.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-13 13:33:16
Episode no = 82200; won: False; iter_time_steps = 75; Q(s,a) = 221.0924715571417; score = 456.0; mean_score/100_episodes = 979.81; reward = 170.0; mean_reward/100_episodes = 577.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-13 13:35:09
Episode no = 82300; won: False; iter_time_steps = 101; Q(s,a) = 235.03063498420744; score = 650.0; mean_score/100_episodes = 1031.03; reward = 415.0; mean_reward/100_episodes = 631.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 13:37:09
Episode no = 82400; won: False; iter_time_steps = 32; Q(s,a) = 248.42744574680125; score = -31.0; mean_score/100_episodes = 1068.67; reward = -161.0; mean_reward/100_episodes = 640.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 13:39:07
Episode no = 82500; won: False; iter_time_steps = 93; Q(s,a) = 221.10294059801632; score = 378.0; mean_score/100_episodes = 1100.58; reward = 306.0; mean_reward/100_episodes = 676.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 13:41:12
Episode no = 82600; won: True; iter_time_steps = 140; Q(s,a) = 636.7518487758065; score = 1931.0; mean_score/100_episodes = 1067.0; reward = 1148.0; mean_reward/100_episodes = 637.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:43:08
Episode no = 82700; won: False; iter_time_steps = 125; Q(s,a) = 222.6089599906211; score = 806.0; mean_score/100_episodes = 1117.57; reward = 409.0; mean_reward/100_episodes = 689.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 13:45:13
Episode no = 82800; won: False; iter_time_steps = 113; Q(s,a) = 235.50274387165086; score = 378.0; mean_score/100_episodes = 976.35; reward = 297.0; mean_reward/100_episodes = 577.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 13:47:09
Episode no = 82900; won: True; iter_time_steps = 180; Q(s,a) = 583.3486989819946; score = 1691.0; mean_score/100_episodes = 1099.93; reward = 1068.0; mean_reward/100_episodes = 658.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 13:49:09
Episode no = 83000; won: True; iter_time_steps = 156; Q(s,a) = 617.9206526871557; score = 1915.0; mean_score/100_episodes = 1205.25; reward = 1143.0; mean_reward/100_episodes = 738.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-13 13:51:16
Episode no = 83100; won: True; iter_time_steps = 139; Q(s,a) = 551.7162655416201; score = 1932.0; mean_score/100_episodes = 1090.03; reward = 1171.0; mean_reward/100_episodes = 663.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 13:53:20
Episode no = 83200; won: False; iter_time_steps = 104; Q(s,a) = 245.84069681534135; score = 517.0; mean_score/100_episodes = 1005.13; reward = 269.0; mean_reward/100_episodes = 587.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:55:15
Episode no = 83300; won: True; iter_time_steps = 177; Q(s,a) = 543.2148581443942; score = 1494.0; mean_score/100_episodes = 1052.98; reward = 1020.0; mean_reward/100_episodes = 641.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 13:57:11
Episode no = 83400; won: True; iter_time_steps = 146; Q(s,a) = 574.5238280500182; score = 1725.0; mean_score/100_episodes = 1128.55; reward = 1102.0; mean_reward/100_episodes = 671.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 13:59:15
Episode no = 83500; won: False; iter_time_steps = 44; Q(s,a) = 212.96900535951477; score = 7.0; mean_score/100_episodes = 1077.81; reward = -118.0; mean_reward/100_episodes = 637.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 14:01:12
Episode no = 83600; won: False; iter_time_steps = 110; Q(s,a) = 228.02828829411575; score = 1001.0; mean_score/100_episodes = 1161.17; reward = 453.0; mean_reward/100_episodes = 701.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 14:03:16
Episode no = 83700; won: False; iter_time_steps = 42; Q(s,a) = 234.92431433970725; score = -41.0; mean_score/100_episodes = 1079.5; reward = -171.0; mean_reward/100_episodes = 636.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 14:05:11
Episode no = 83800; won: False; iter_time_steps = 113; Q(s,a) = 220.61990397767767; score = 238.0; mean_score/100_episodes = 950.0; reward = 323.0; mean_reward/100_episodes = 552.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 14:07:00
Episode no = 83900; won: True; iter_time_steps = 139; Q(s,a) = 613.2209224528126; score = 1532.0; mean_score/100_episodes = 1043.84; reward = 1069.0; mean_reward/100_episodes = 634.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 14:08:59
Episode no = 84000; won: False; iter_time_steps = 84; Q(s,a) = 229.6781866117682; score = 737.0; mean_score/100_episodes = 1123.65; reward = 340.0; mean_reward/100_episodes = 675.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 14:10:59
Episode no = 84100; won: False; iter_time_steps = 104; Q(s,a) = 222.42505749771516; score = 547.0; mean_score/100_episodes = 929.13; reward = 302.0; mean_reward/100_episodes = 562.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 14:12:47
Episode no = 84200; won: True; iter_time_steps = 156; Q(s,a) = 589.6434850532225; score = 1515.0; mean_score/100_episodes = 1124.48; reward = 1041.0; mean_reward/100_episodes = 683.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-13 14:14:47
Episode no = 84300; won: False; iter_time_steps = 104; Q(s,a) = 257.93328068975404; score = 1037.0; mean_score/100_episodes = 991.93; reward = 492.0; mean_reward/100_episodes = 590.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 14:16:40
Episode no = 84400; won: True; iter_time_steps = 136; Q(s,a) = 635.3082798888112; score = 1735.0; mean_score/100_episodes = 984.96; reward = 1112.0; mean_reward/100_episodes = 593.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 14:18:40
Episode no = 84500; won: True; iter_time_steps = 150; Q(s,a) = 628.6363224637993; score = 1921.0; mean_score/100_episodes = 1084.28; reward = 1138.0; mean_reward/100_episodes = 658.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 14:20:50
Episode no = 84600; won: False; iter_time_steps = 104; Q(s,a) = 241.50016925371554; score = 527.0; mean_score/100_episodes = 1258.53; reward = 291.0; mean_reward/100_episodes = 749.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-13 14:22:56
Episode no = 84700; won: False; iter_time_steps = 66; Q(s,a) = 230.43209022428792; score = 135.0; mean_score/100_episodes = 1001.87; reward = 36.0; mean_reward/100_episodes = 597.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 14:24:52
Episode no = 84800; won: False; iter_time_steps = 73; Q(s,a) = 234.13602588286767; score = 628.0; mean_score/100_episodes = 975.87; reward = 219.0; mean_reward/100_episodes = 572.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 14:26:45
Episode no = 84900; won: True; iter_time_steps = 157; Q(s,a) = 585.6496476633206; score = 1714.0; mean_score/100_episodes = 1160.32; reward = 1102.0; mean_reward/100_episodes = 711.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 14:28:54
Episode no = 85000; won: False; iter_time_steps = 36; Q(s,a) = 230.70518575214305; score = -65.0; mean_score/100_episodes = 1022.49; reward = -187.0; mean_reward/100_episodes = 612.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 14:30:47
Episode no = 85100; won: False; iter_time_steps = 11; Q(s,a) = 203.40635523724913; score = -440.0; mean_score/100_episodes = 1077.92; reward = -444.0; mean_reward/100_episodes = 633.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 14:32:45
Episode no = 85200; won: True; iter_time_steps = 143; Q(s,a) = 542.5184829614136; score = 1728.0; mean_score/100_episodes = 1162.83; reward = 1094.0; mean_reward/100_episodes = 711.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 14:34:49
Episode no = 85300; won: True; iter_time_steps = 161; Q(s,a) = 618.2387631307444; score = 1910.0; mean_score/100_episodes = 1174.39; reward = 1149.0; mean_reward/100_episodes = 711.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-13 14:36:53
Episode no = 85400; won: True; iter_time_steps = 145; Q(s,a) = 559.6437340608857; score = 2126.0; mean_score/100_episodes = 1157.37; reward = 1205.0; mean_reward/100_episodes = 679.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 14:38:52
Episode no = 85500; won: True; iter_time_steps = 161; Q(s,a) = 603.7219711750737; score = 1710.0; mean_score/100_episodes = 1220.28; reward = 1087.0; mean_reward/100_episodes = 739.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 14:41:00
Episode no = 85600; won: True; iter_time_steps = 135; Q(s,a) = 574.5555148334988; score = 1936.0; mean_score/100_episodes = 1127.34; reward = 1164.0; mean_reward/100_episodes = 685.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 14:43:04
Episode no = 85700; won: True; iter_time_steps = 143; Q(s,a) = 621.4896214636866; score = 1728.0; mean_score/100_episodes = 999.77; reward = 1116.0; mean_reward/100_episodes = 609.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 14:45:03
Episode no = 85800; won: False; iter_time_steps = 11; Q(s,a) = 201.26010846583515; score = -440.0; mean_score/100_episodes = 1284.55; reward = -433.0; mean_reward/100_episodes = 768.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-13 14:47:14
Episode no = 85900; won: True; iter_time_steps = 139; Q(s,a) = 556.3808560821435; score = 1532.0; mean_score/100_episodes = 1162.94; reward = 1058.0; mean_reward/100_episodes = 705.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 14:49:17
Episode no = 86000; won: False; iter_time_steps = 30; Q(s,a) = 242.20593102780623; score = -79.0; mean_score/100_episodes = 968.7; reward = -152.0; mean_reward/100_episodes = 587.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 14:51:13
Episode no = 86100; won: True; iter_time_steps = 129; Q(s,a) = 593.7561949801429; score = 1942.0; mean_score/100_episodes = 1040.96; reward = 1159.0; mean_reward/100_episodes = 621.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 14:53:12
Episode no = 86200; won: False; iter_time_steps = 21; Q(s,a) = 206.88759160090552; score = -340.0; mean_score/100_episodes = 1023.59; reward = -311.0; mean_reward/100_episodes = 612.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 14:55:10
Episode no = 86300; won: True; iter_time_steps = 134; Q(s,a) = 584.5034903060446; score = 1537.0; mean_score/100_episodes = 1059.03; reward = 1063.0; mean_reward/100_episodes = 649.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 14:57:16
Episode no = 86400; won: False; iter_time_steps = 132; Q(s,a) = 243.09211501424338; score = 669.0; mean_score/100_episodes = 948.79; reward = 439.0; mean_reward/100_episodes = 575.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-13 14:59:14
Episode no = 86500; won: True; iter_time_steps = 147; Q(s,a) = 604.0612836730071; score = 1524.0; mean_score/100_episodes = 1150.04; reward = 1061.0; mean_reward/100_episodes = 696.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 15:01:18
Episode no = 86600; won: True; iter_time_steps = 140; Q(s,a) = 591.5575893514076; score = 1931.0; mean_score/100_episodes = 1078.44; reward = 1148.0; mean_reward/100_episodes = 637.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 15:03:15
Episode no = 86700; won: True; iter_time_steps = 149; Q(s,a) = 599.4280746687649; score = 2122.0; mean_score/100_episodes = 984.06; reward = 1201.0; mean_reward/100_episodes = 570.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-13 15:05:10
Episode no = 86800; won: True; iter_time_steps = 140; Q(s,a) = 581.1844800035894; score = 1931.0; mean_score/100_episodes = 1065.97; reward = 1159.0; mean_reward/100_episodes = 665.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 15:07:13
Episode no = 86900; won: False; iter_time_steps = 146; Q(s,a) = 395.22711664670356; score = 495.0; mean_score/100_episodes = 1185.98; reward = 440.0; mean_reward/100_episodes = 711.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-13 15:09:16
Episode no = 87000; won: True; iter_time_steps = 136; Q(s,a) = 577.2582636748972; score = 1735.0; mean_score/100_episodes = 1142.1; reward = 1112.0; mean_reward/100_episodes = 682.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 15:11:11
