Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = -0.14954057989401956; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:19:41
Episode no = 63200; won: True; iter_time_steps = 19; Q(s,a) = 205.5805525742301; score = 502.0; mean_score/100_episodes = 286.86; reward = 93.0; mean_reward/100_episodes = -36.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:43:37
Episode no = 63300; won: True; iter_time_steps = 24; Q(s,a) = 212.7924849166016; score = 497.0; mean_score/100_episodes = 326.77; reward = 88.0; mean_reward/100_episodes = -12.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 16:43:54
Episode no = 63400; won: True; iter_time_steps = 28; Q(s,a) = 161.8769688625204; score = 493.0; mean_score/100_episodes = 337.87; reward = 84.0; mean_reward/100_episodes = -5.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 16:44:09
Episode no = 63500; won: True; iter_time_steps = 18; Q(s,a) = 208.0255421915373; score = 503.0; mean_score/100_episodes = 245.97; reward = 94.0; mean_reward/100_episodes = -60.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:44:24
Episode no = 63600; won: True; iter_time_steps = 16; Q(s,a) = 195.97089060971874; score = 505.0; mean_score/100_episodes = 316.71; reward = 96.0; mean_reward/100_episodes = -18.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 16:44:40
Episode no = 63700; won: False; iter_time_steps = 13; Q(s,a) = 76.9182601057383; score = -512.0; mean_score/100_episodes = 226.28; reward = -512.0; mean_reward/100_episodes = -72.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 16:44:56
Episode no = 63800; won: True; iter_time_steps = 20; Q(s,a) = 159.04544586187683; score = 501.0; mean_score/100_episodes = 357.14; reward = 92.0; mean_reward/100_episodes = 5.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 16:45:12
Episode no = 63900; won: True; iter_time_steps = 18; Q(s,a) = 144.21205884323172; score = 503.0; mean_score/100_episodes = 346.65; reward = 94.0; mean_reward/100_episodes = -0.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 16:45:29
Episode no = 64000; won: True; iter_time_steps = 32; Q(s,a) = 205.174562188628; score = 489.0; mean_score/100_episodes = 225.91; reward = 80.0; mean_reward/100_episodes = -72.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 16:45:45
Episode no = 64100; won: True; iter_time_steps = 20; Q(s,a) = 204.2340303716544; score = 501.0; mean_score/100_episodes = 296.17; reward = 92.0; mean_reward/100_episodes = -30.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 16:46:02
Episode no = 64200; won: True; iter_time_steps = 26; Q(s,a) = 238.70754218206022; score = 495.0; mean_score/100_episodes = 327.78; reward = 86.0; mean_reward/100_episodes = -11.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 16:46:18
Episode no = 64300; won: True; iter_time_steps = 20; Q(s,a) = 179.74875702762344; score = 501.0; mean_score/100_episodes = 295.87; reward = 92.0; mean_reward/100_episodes = -31.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 16:46:35
Episode no = 64400; won: True; iter_time_steps = 21; Q(s,a) = 175.04906322828063; score = 500.0; mean_score/100_episodes = 256.63; reward = 91.0; mean_reward/100_episodes = -53.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 16:46:51
Episode no = 64500; won: True; iter_time_steps = 17; Q(s,a) = 222.9983741508642; score = 504.0; mean_score/100_episodes = 317.44; reward = 95.0; mean_reward/100_episodes = -17.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 16:47:06
Episode no = 64600; won: True; iter_time_steps = 18; Q(s,a) = 188.048052187923; score = 503.0; mean_score/100_episodes = 217.6; reward = 94.0; mean_reward/100_episodes = -76.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-10 16:47:21
Episode no = 64700; won: False; iter_time_steps = 32; Q(s,a) = 82.70672870775113; score = -521.0; mean_score/100_episodes = 317.88; reward = -520.0; mean_reward/100_episodes = -17.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 16:47:37
Episode no = 64800; won: True; iter_time_steps = 22; Q(s,a) = 223.74615674526243; score = 499.0; mean_score/100_episodes = 319.07; reward = 90.0; mean_reward/100_episodes = -16.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 16:47:51
Episode no = 64900; won: True; iter_time_steps = 19; Q(s,a) = 215.1857044457185; score = 502.0; mean_score/100_episodes = 287.3; reward = 93.0; mean_reward/100_episodes = -35.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:48:07
Episode no = 65000; won: True; iter_time_steps = 32; Q(s,a) = 229.15474695941862; score = 489.0; mean_score/100_episodes = 227.75; reward = 80.0; mean_reward/100_episodes = -70.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 16:48:22
Episode no = 65100; won: True; iter_time_steps = 22; Q(s,a) = 211.7936050620504; score = 499.0; mean_score/100_episodes = 277.31; reward = 90.0; mean_reward/100_episodes = -41.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 16:48:38
Episode no = 65200; won: True; iter_time_steps = 31; Q(s,a) = 237.3384438117029; score = 490.0; mean_score/100_episodes = 247.25; reward = 81.0; mean_reward/100_episodes = -59.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:48:53
Episode no = 65300; won: True; iter_time_steps = 29; Q(s,a) = 210.46337554819792; score = 492.0; mean_score/100_episodes = 247.85; reward = 83.0; mean_reward/100_episodes = -58.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:49:08
Episode no = 65400; won: True; iter_time_steps = 21; Q(s,a) = 217.88359843167052; score = 500.0; mean_score/100_episodes = 307.79; reward = 91.0; mean_reward/100_episodes = -23.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 16:49:24
Episode no = 65500; won: False; iter_time_steps = 15; Q(s,a) = 56.804703743027915; score = -504.0; mean_score/100_episodes = 236.83; reward = -503.0; mean_reward/100_episodes = -65.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 16:49:40
Episode no = 65600; won: True; iter_time_steps = 19; Q(s,a) = 223.64307702345482; score = 502.0; mean_score/100_episodes = 359.07; reward = 93.0; mean_reward/100_episodes = 7.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 16:49:55
Episode no = 65700; won: False; iter_time_steps = 17; Q(s,a) = 163.31556633926593; score = -506.0; mean_score/100_episodes = 308.57; reward = -505.0; mean_reward/100_episodes = -22.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 16:50:10
Episode no = 65800; won: False; iter_time_steps = 17; Q(s,a) = 59.28528585587085; score = -506.0; mean_score/100_episodes = 237.45; reward = -505.0; mean_reward/100_episodes = -64.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 16:50:25
Episode no = 65900; won: False; iter_time_steps = 14; Q(s,a) = 55.680649687430915; score = -503.0; mean_score/100_episodes = 207.73; reward = -502.0; mean_reward/100_episodes = -82.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-10 16:50:40
Episode no = 66000; won: True; iter_time_steps = 22; Q(s,a) = 163.1283498068175; score = 499.0; mean_score/100_episodes = 247.49; reward = 90.0; mean_reward/100_episodes = -59.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:50:55
Episode no = 66100; won: True; iter_time_steps = 16; Q(s,a) = 226.44804241483396; score = 505.0; mean_score/100_episodes = 278.0; reward = 96.0; mean_reward/100_episodes = -40.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 16:51:10
Episode no = 66200; won: True; iter_time_steps = 21; Q(s,a) = 228.2122405346083; score = 500.0; mean_score/100_episodes = 358.64; reward = 91.0; mean_reward/100_episodes = 7.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 16:51:25
Episode no = 66300; won: True; iter_time_steps = 27; Q(s,a) = 194.91819736429062; score = 494.0; mean_score/100_episodes = 338.28; reward = 85.0; mean_reward/100_episodes = -5.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 16:51:40
Episode no = 66400; won: True; iter_time_steps = 28; Q(s,a) = 226.1019513825137; score = 493.0; mean_score/100_episodes = 379.26; reward = 84.0; mean_reward/100_episodes = 19.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 16:51:55
Episode no = 66500; won: True; iter_time_steps = 28; Q(s,a) = 233.52131473356349; score = 493.0; mean_score/100_episodes = 338.25; reward = 84.0; mean_reward/100_episodes = -5.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 16:52:10
Episode no = 66600; won: False; iter_time_steps = 15; Q(s,a) = 47.55144325812805; score = -504.0; mean_score/100_episodes = 309.07; reward = -503.0; mean_reward/100_episodes = -22.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 16:52:25
Episode no = 66700; won: True; iter_time_steps = 19; Q(s,a) = 233.3477925964583; score = 502.0; mean_score/100_episodes = 339.39; reward = 93.0; mean_reward/100_episodes = -4.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 16:52:40
Episode no = 66800; won: False; iter_time_steps = 14; Q(s,a) = 71.42283980865314; score = -503.0; mean_score/100_episodes = 288.69; reward = -502.0; mean_reward/100_episodes = -34.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:52:55
Episode no = 66900; won: True; iter_time_steps = 19; Q(s,a) = 238.9350478143747; score = 502.0; mean_score/100_episodes = 339.49; reward = 93.0; mean_reward/100_episodes = -3.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 16:53:09
Episode no = 67000; won: False; iter_time_steps = 14; Q(s,a) = 94.1231786323848; score = -503.0; mean_score/100_episodes = 269.09; reward = -502.0; mean_reward/100_episodes = -45.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 16:53:24
Episode no = 67100; won: True; iter_time_steps = 21; Q(s,a) = 213.60601427030792; score = 500.0; mean_score/100_episodes = 298.62; reward = 91.0; mean_reward/100_episodes = -28.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 16:53:38
Episode no = 67200; won: False; iter_time_steps = 13; Q(s,a) = 120.52311387898993; score = -502.0; mean_score/100_episodes = 247.6; reward = -501.0; mean_reward/100_episodes = -58.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:53:54
Episode no = 67300; won: True; iter_time_steps = 18; Q(s,a) = 219.17741920865035; score = 503.0; mean_score/100_episodes = 287.89; reward = 94.0; mean_reward/100_episodes = -34.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:54:09
Episode no = 67400; won: True; iter_time_steps = 25; Q(s,a) = 218.0795269974808; score = 496.0; mean_score/100_episodes = 259.0; reward = 87.0; mean_reward/100_episodes = -51.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 16:54:23
Episode no = 67500; won: True; iter_time_steps = 29; Q(s,a) = 223.5179120490488; score = 492.0; mean_score/100_episodes = 319.19; reward = 83.0; mean_reward/100_episodes = -16.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 16:54:38
Episode no = 67600; won: True; iter_time_steps = 19; Q(s,a) = 233.93341212794888; score = 502.0; mean_score/100_episodes = 389.67; reward = 93.0; mean_reward/100_episodes = 25.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-10 16:54:52
Episode no = 67700; won: False; iter_time_steps = 26; Q(s,a) = 77.46838180665878; score = -515.0; mean_score/100_episodes = 248.84; reward = -514.0; mean_reward/100_episodes = -57.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 16:55:07
Episode no = 67800; won: False; iter_time_steps = 13; Q(s,a) = 115.49463526231932; score = -502.0; mean_score/100_episodes = 289.42; reward = -501.0; mean_reward/100_episodes = -33.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:55:21
Episode no = 67900; won: False; iter_time_steps = 14; Q(s,a) = 148.41913882122154; score = -503.0; mean_score/100_episodes = 288.39; reward = -502.0; mean_reward/100_episodes = -34.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:55:36
Episode no = 68000; won: True; iter_time_steps = 20; Q(s,a) = 238.84890939837686; score = 501.0; mean_score/100_episodes = 308.27; reward = 92.0; mean_reward/100_episodes = -22.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 16:55:51
Episode no = 68100; won: True; iter_time_steps = 18; Q(s,a) = 242.8076586611646; score = 503.0; mean_score/100_episodes = 289.68; reward = 94.0; mean_reward/100_episodes = -33.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 16:56:04
Episode no = 68200; won: True; iter_time_steps = 28; Q(s,a) = 251.16430227311977; score = 493.0; mean_score/100_episodes = 298.31; reward = 84.0; mean_reward/100_episodes = -28.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 16:56:19
Episode no = 68300; won: True; iter_time_steps = 18; Q(s,a) = 250.46892132338783; score = 503.0; mean_score/100_episodes = 227.97; reward = 94.0; mean_reward/100_episodes = -70.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 16:56:33
Episode no = 68400; won: True; iter_time_steps = 18; Q(s,a) = 230.58485338888357; score = 503.0; mean_score/100_episodes = 258.48; reward = 94.0; mean_reward/100_episodes = -52.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 16:56:48
