Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = -0.15167672727035353; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:24:01
Episode no = 121900; won: False; iter_time_steps = 15; Q(s,a) = 2.267787999821726; score = -504.0; mean_score/100_episodes = -267.55; reward = -492.0; mean_reward/100_episodes = -363.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:12:09
Episode no = 122000; won: False; iter_time_steps = 14; Q(s,a) = 6.4222973075639285; score = -503.0; mean_score/100_episodes = -240.83; reward = -491.0; mean_reward/100_episodes = -349.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 13:12:22
Episode no = 122100; won: False; iter_time_steps = 30; Q(s,a) = 4.965107086767931; score = -519.0; mean_score/100_episodes = -362.05; reward = -518.0; mean_reward/100_episodes = -421.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:12:34
Episode no = 122200; won: False; iter_time_steps = 16; Q(s,a) = 7.008228404616334; score = -515.0; mean_score/100_episodes = -309.23; reward = -515.0; mean_reward/100_episodes = -389.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:12:46
Episode no = 122300; won: False; iter_time_steps = 9; Q(s,a) = 5.340210158282117; score = -508.0; mean_score/100_episodes = -326.99; reward = -508.0; mean_reward/100_episodes = -399.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:12:56
Episode no = 122400; won: False; iter_time_steps = 31; Q(s,a) = -1.229027488288604; score = -520.0; mean_score/100_episodes = -327.27; reward = -519.0; mean_reward/100_episodes = -399.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:13:06
Episode no = 122500; won: False; iter_time_steps = 14; Q(s,a) = 6.469861366465086; score = -503.0; mean_score/100_episodes = -365.72; reward = -502.0; mean_reward/100_episodes = -422.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 13:13:14
Episode no = 122600; won: False; iter_time_steps = 15; Q(s,a) = 7.539562719676338; score = -504.0; mean_score/100_episodes = -226.83; reward = -492.0; mean_reward/100_episodes = -339.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 13:13:25
Episode no = 122700; won: True; iter_time_steps = 34; Q(s,a) = 61.02042965153285; score = 487.0; mean_score/100_episodes = -298.91; reward = 78.0; mean_reward/100_episodes = -383.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:13:37
Episode no = 122800; won: False; iter_time_steps = 6; Q(s,a) = -4.465129564073963; score = -505.0; mean_score/100_episodes = -347.91; reward = -505.0; mean_reward/100_episodes = -412.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:13:48
Episode no = 122900; won: True; iter_time_steps = 22; Q(s,a) = 95.46264966205337; score = 499.0; mean_score/100_episodes = -256.99; reward = 90.0; mean_reward/100_episodes = -357.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:13:59
Episode no = 123000; won: False; iter_time_steps = 13; Q(s,a) = 2.8769765049850755; score = -502.0; mean_score/100_episodes = -326.68; reward = -501.0; mean_reward/100_episodes = -398.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:14:09
Episode no = 123100; won: False; iter_time_steps = 15; Q(s,a) = 3.959129188237652; score = -504.0; mean_score/100_episodes = -269.89; reward = -503.0; mean_reward/100_episodes = -366.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:14:21
Episode no = 123200; won: False; iter_time_steps = 43; Q(s,a) = 0.6593742419215793; score = -532.0; mean_score/100_episodes = -370.89; reward = -531.0; mean_reward/100_episodes = -426.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 13:14:34
Episode no = 123300; won: False; iter_time_steps = 7; Q(s,a) = -3.497165122618447; score = -506.0; mean_score/100_episodes = -361.13; reward = -506.0; mean_reward/100_episodes = -420.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:14:46
Episode no = 123400; won: False; iter_time_steps = 6; Q(s,a) = -2.4035401316657206; score = -505.0; mean_score/100_episodes = -320.28; reward = -505.0; mean_reward/100_episodes = -395.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:14:58
Episode no = 123500; won: False; iter_time_steps = 16; Q(s,a) = 1.0995747571286967; score = -515.0; mean_score/100_episodes = -258.46; reward = -515.0; mean_reward/100_episodes = -359.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:15:10
Episode no = 123600; won: False; iter_time_steps = 9; Q(s,a) = -4.238163588663497; score = -508.0; mean_score/100_episodes = -208.03; reward = -508.0; mean_reward/100_episodes = -329.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-20 13:15:22
Episode no = 123700; won: False; iter_time_steps = 15; Q(s,a) = 4.227769867686451; score = -504.0; mean_score/100_episodes = -261.27; reward = -492.0; mean_reward/100_episodes = -361.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:15:36
Episode no = 123800; won: True; iter_time_steps = 22; Q(s,a) = 89.01546499520023; score = 499.0; mean_score/100_episodes = -339.87; reward = 90.0; mean_reward/100_episodes = -407.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:15:47
Episode no = 123900; won: True; iter_time_steps = 34; Q(s,a) = 71.78057439336072; score = 487.0; mean_score/100_episodes = -309.87; reward = 78.0; mean_reward/100_episodes = -388.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:16:00
Episode no = 124000; won: False; iter_time_steps = 15; Q(s,a) = 1.2285232262267907; score = -504.0; mean_score/100_episodes = -311.94; reward = -503.0; mean_reward/100_episodes = -392.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:16:14
Episode no = 124100; won: False; iter_time_steps = 9; Q(s,a) = -7.228409044551707; score = -508.0; mean_score/100_episodes = -381.97; reward = -508.0; mean_reward/100_episodes = -433.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 13:16:26
Episode no = 124200; won: True; iter_time_steps = 22; Q(s,a) = 89.43782057220763; score = 499.0; mean_score/100_episodes = -365.12; reward = 90.0; mean_reward/100_episodes = -424.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:16:41
Episode no = 124300; won: True; iter_time_steps = 26; Q(s,a) = 89.57253397446651; score = 495.0; mean_score/100_episodes = -189.83; reward = 86.0; mean_reward/100_episodes = -319.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-20 13:16:55
Episode no = 124400; won: False; iter_time_steps = 22; Q(s,a) = 81.58123243398381; score = -511.0; mean_score/100_episodes = -259.49; reward = -510.0; mean_reward/100_episodes = -360.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:17:07
Episode no = 124500; won: False; iter_time_steps = 15; Q(s,a) = 16.4389735359003; score = -504.0; mean_score/100_episodes = -249.53; reward = -492.0; mean_reward/100_episodes = -354.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 13:17:21
Episode no = 124600; won: False; iter_time_steps = 17; Q(s,a) = 23.087403264173364; score = -506.0; mean_score/100_episodes = -317.81; reward = -505.0; mean_reward/100_episodes = -393.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:17:32
Episode no = 124700; won: True; iter_time_steps = 34; Q(s,a) = 57.303663779322555; score = 487.0; mean_score/100_episodes = -279.17; reward = 78.0; mean_reward/100_episodes = -372.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 13:17:44
Episode no = 124800; won: True; iter_time_steps = 22; Q(s,a) = 95.85764600827265; score = 499.0; mean_score/100_episodes = -329.74; reward = 90.0; mean_reward/100_episodes = -401.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:17:56
Episode no = 124900; won: True; iter_time_steps = 26; Q(s,a) = 27.644326947695664; score = 495.0; mean_score/100_episodes = -188.61; reward = 86.0; mean_reward/100_episodes = -318.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-20 13:18:09
Episode no = 125000; won: False; iter_time_steps = 6; Q(s,a) = -5.4989605613261325; score = -505.0; mean_score/100_episodes = -328.49; reward = -505.0; mean_reward/100_episodes = -400.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:18:20
Episode no = 125100; won: False; iter_time_steps = 6; Q(s,a) = -7.042162929669628; score = -505.0; mean_score/100_episodes = -267.68; reward = -505.0; mean_reward/100_episodes = -365.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:18:30
Episode no = 125200; won: False; iter_time_steps = 15; Q(s,a) = 21.68651184026499; score = -504.0; mean_score/100_episodes = -329.05; reward = -492.0; mean_reward/100_episodes = -401.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:18:41
Episode no = 125300; won: False; iter_time_steps = 14; Q(s,a) = 0.7418247013782371; score = -503.0; mean_score/100_episodes = -297.06; reward = -502.0; mean_reward/100_episodes = -381.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:18:53
Episode no = 125400; won: True; iter_time_steps = 22; Q(s,a) = 91.95949258764342; score = 499.0; mean_score/100_episodes = -238.16; reward = 90.0; mean_reward/100_episodes = -347.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 13:19:04
Episode no = 125500; won: False; iter_time_steps = 7; Q(s,a) = -8.326686008687238; score = -506.0; mean_score/100_episodes = -268.25; reward = -506.0; mean_reward/100_episodes = -365.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:19:16
Episode no = 125600; won: False; iter_time_steps = 20; Q(s,a) = 0.7186524110905612; score = -509.0; mean_score/100_episodes = -368.82; reward = -508.0; mean_reward/100_episodes = -424.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 13:19:27
Episode no = 125700; won: True; iter_time_steps = 60; Q(s,a) = 7.3724924346221155; score = 461.0; mean_score/100_episodes = -349.11; reward = 52.0; mean_reward/100_episodes = -413.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:19:39
Episode no = 125800; won: False; iter_time_steps = 15; Q(s,a) = 3.1018477961750768; score = -504.0; mean_score/100_episodes = -317.25; reward = -503.0; mean_reward/100_episodes = -394.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:19:49
Episode no = 125900; won: False; iter_time_steps = 22; Q(s,a) = -0.9818541579266435; score = -521.0; mean_score/100_episodes = -296.67; reward = -521.0; mean_reward/100_episodes = -381.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:19:58
Episode no = 126000; won: False; iter_time_steps = 28; Q(s,a) = 8.025254577457266; score = -517.0; mean_score/100_episodes = -267.22; reward = -516.0; mean_reward/100_episodes = -363.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:20:09
Episode no = 126100; won: False; iter_time_steps = 50; Q(s,a) = 68.39971407444403; score = -539.0; mean_score/100_episodes = -337.83; reward = -538.0; mean_reward/100_episodes = -406.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:20:21
Episode no = 126200; won: False; iter_time_steps = 13; Q(s,a) = -1.2437752267480116; score = -502.0; mean_score/100_episodes = -278.08; reward = -501.0; mean_reward/100_episodes = -371.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 13:20:32
Episode no = 126300; won: False; iter_time_steps = 11; Q(s,a) = -6.866709514213397; score = -510.0; mean_score/100_episodes = -237.37; reward = -510.0; mean_reward/100_episodes = -346.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 13:20:43
Episode no = 126400; won: False; iter_time_steps = 30; Q(s,a) = 5.1583261015833966; score = -519.0; mean_score/100_episodes = -257.98; reward = -518.0; mean_reward/100_episodes = -359.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:20:55
Episode no = 126500; won: False; iter_time_steps = 7; Q(s,a) = -5.942306839593539; score = -506.0; mean_score/100_episodes = -239.67; reward = -506.0; mean_reward/100_episodes = -348.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 13:21:07
Episode no = 126600; won: False; iter_time_steps = 7; Q(s,a) = -7.0800878738225554; score = -506.0; mean_score/100_episodes = -259.57; reward = -506.0; mean_reward/100_episodes = -360.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:21:19
Episode no = 126700; won: False; iter_time_steps = 16; Q(s,a) = -6.970372908683096; score = -505.0; mean_score/100_episodes = -287.87; reward = -504.0; mean_reward/100_episodes = -376.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:21:31
Episode no = 126800; won: False; iter_time_steps = 15; Q(s,a) = 0.42697768635102884; score = -504.0; mean_score/100_episodes = -260.46; reward = -492.0; mean_reward/100_episodes = -361.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:21:44
Episode no = 126900; won: False; iter_time_steps = 43; Q(s,a) = 3.0671923042857756; score = -532.0; mean_score/100_episodes = -260.51; reward = -531.0; mean_reward/100_episodes = -361.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:21:56
